"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 23 23:19:06 GMT 2025","Fri May 23 23:19:06 GMT 2025","671","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Fri May 23 23:19:08 GMT 2025","Fri May 23 23:19:08 GMT 2025","627","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Fri May 23 23:19:10 GMT 2025","Fri May 23 23:19:11 GMT 2025","1031","","","","","","Remove Items from Cart",""
"broken","Fri May 23 23:19:06 GMT 2025","Fri May 23 23:19:07 GMT 2025","625","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Fri May 23 23:19:00 GMT 2025","Fri May 23 23:19:06 GMT 2025","5681","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Fri May 23 23:18:56 GMT 2025","Fri May 23 23:18:58 GMT 2025","2137","","","","","","Checkout Overview Data Correctness",""
"broken","Fri May 23 23:18:58 GMT 2025","Fri May 23 23:18:59 GMT 2025","1179","","","","","","Checkout Completion",""
"broken","Fri May 23 23:19:07 GMT 2025","Fri May 23 23:19:08 GMT 2025","633","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Fri May 23 23:19:09 GMT 2025","Fri May 23 23:19:10 GMT 2025","945","","","","","","Add Items to Cart",""
"broken","Fri May 23 23:19:08 GMT 2025","Fri May 23 23:19:09 GMT 2025","639","","","","","","Login as locked user",""
"passed","Fri May 23 23:18:59 GMT 2025","Fri May 23 23:19:00 GMT 2025","689","","","","","","Login with valid credentials -- @1.1 ",""
