"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Dec 23 23:16:43 GMT 2024","Mon Dec 23 23:16:44 GMT 2024","882","","","","","","Checkout Completion",""
"passed","Mon Dec 23 23:16:44 GMT 2024","Mon Dec 23 23:16:45 GMT 2024","577","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Mon Dec 23 23:16:52 GMT 2024","Mon Dec 23 23:16:52 GMT 2024","563","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Mon Dec 23 23:16:53 GMT 2024","Mon Dec 23 23:16:54 GMT 2024","827","","","","","","Add Items to Cart",""
"broken","Mon Dec 23 23:16:52 GMT 2024","Mon Dec 23 23:16:53 GMT 2024","558","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Mon Dec 23 23:16:54 GMT 2024","Mon Dec 23 23:16:55 GMT 2024","894","","","","","","Remove Items from Cart",""
"passed","Mon Dec 23 23:16:51 GMT 2024","Mon Dec 23 23:16:51 GMT 2024","595","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Mon Dec 23 23:16:42 GMT 2024","Mon Dec 23 23:16:43 GMT 2024","1073","","","","","","Checkout Overview Data Correctness",""
"broken","Mon Dec 23 23:16:51 GMT 2024","Mon Dec 23 23:16:52 GMT 2024","538","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Mon Dec 23 23:16:45 GMT 2024","Mon Dec 23 23:16:51 GMT 2024","5583","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Mon Dec 23 23:16:53 GMT 2024","Mon Dec 23 23:16:53 GMT 2024","543","","","","","","Login as locked user",""
