"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 30 23:18:10 GMT 2025","Sun Mar 30 23:18:15 GMT 2025","5635","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sun Mar 30 23:18:19 GMT 2025","Sun Mar 30 23:18:20 GMT 2025","941","","","","","","Remove Items from Cart",""
"passed","Sun Mar 30 23:18:15 GMT 2025","Sun Mar 30 23:18:16 GMT 2025","618","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Sun Mar 30 23:18:18 GMT 2025","Sun Mar 30 23:18:19 GMT 2025","849","","","","","","Add Items to Cart",""
"broken","Sun Mar 30 23:18:17 GMT 2025","Sun Mar 30 23:18:17 GMT 2025","586","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Sun Mar 30 23:18:08 GMT 2025","Sun Mar 30 23:18:09 GMT 2025","1101","","","","","","Checkout Completion",""
"passed","Sun Mar 30 23:18:09 GMT 2025","Sun Mar 30 23:18:10 GMT 2025","646","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Sun Mar 30 23:18:06 GMT 2025","Sun Mar 30 23:18:08 GMT 2025","1922","","","","","","Checkout Overview Data Correctness",""
"broken","Sun Mar 30 23:18:18 GMT 2025","Sun Mar 30 23:18:18 GMT 2025","582","","","","","","Login as locked user",""
"broken","Sun Mar 30 23:18:16 GMT 2025","Sun Mar 30 23:18:17 GMT 2025","605","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Sun Mar 30 23:18:17 GMT 2025","Sun Mar 30 23:18:18 GMT 2025","666","","","","","","Login with invalid credentials -- @1.3 ",""
