"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Nov 30 23:17:25 GMT 2024","Sat Nov 30 23:17:25 GMT 2024","518","","","","","","Login as locked user",""
"passed","Sat Nov 30 23:17:17 GMT 2024","Sat Nov 30 23:17:22 GMT 2024","5569","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sat Nov 30 23:17:13 GMT 2024","Sat Nov 30 23:17:15 GMT 2024","1674","","","","","","Checkout Overview Data Correctness",""
"broken","Sat Nov 30 23:17:24 GMT 2024","Sat Nov 30 23:17:25 GMT 2024","503","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Sat Nov 30 23:17:15 GMT 2024","Sat Nov 30 23:17:16 GMT 2024","1042","","","","","","Checkout Completion",""
"broken","Sat Nov 30 23:17:24 GMT 2024","Sat Nov 30 23:17:24 GMT 2024","499","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sat Nov 30 23:17:16 GMT 2024","Sat Nov 30 23:17:17 GMT 2024","579","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Sat Nov 30 23:17:26 GMT 2024","Sat Nov 30 23:17:27 GMT 2024","820","","","","","","Remove Items from Cart",""
"broken","Sat Nov 30 23:17:23 GMT 2024","Sat Nov 30 23:17:24 GMT 2024","507","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sat Nov 30 23:17:25 GMT 2024","Sat Nov 30 23:17:26 GMT 2024","824","","","","","","Add Items to Cart",""
"passed","Sat Nov 30 23:17:22 GMT 2024","Sat Nov 30 23:17:23 GMT 2024","733","","","","","","Login with valid credentials -- @1.3 ",""
