"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 02 23:20:51 GMT 2025","Wed Jul 02 23:20:52 GMT 2025","723","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Wed Jul 02 23:20:52 GMT 2025","Wed Jul 02 23:20:53 GMT 2025","668","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Wed Jul 02 23:20:45 GMT 2025","Wed Jul 02 23:20:51 GMT 2025","5687","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Wed Jul 02 23:20:54 GMT 2025","Wed Jul 02 23:20:55 GMT 2025","973","","","","","","Add Items to Cart",""
"broken","Wed Jul 02 23:20:43 GMT 2025","Wed Jul 02 23:20:44 GMT 2025","1027","","","","","","Checkout Completion",""
"passed","Wed Jul 02 23:20:44 GMT 2025","Wed Jul 02 23:20:45 GMT 2025","673","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Wed Jul 02 23:20:54 GMT 2025","Wed Jul 02 23:20:54 GMT 2025","671","","","","","","Login as locked user",""
"broken","Wed Jul 02 23:20:52 GMT 2025","Wed Jul 02 23:20:52 GMT 2025","652","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Wed Jul 02 23:20:53 GMT 2025","Wed Jul 02 23:20:54 GMT 2025","645","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Wed Jul 02 23:20:55 GMT 2025","Wed Jul 02 23:20:56 GMT 2025","1080","","","","","","Remove Items from Cart",""
"passed","Wed Jul 02 23:20:42 GMT 2025","Wed Jul 02 23:20:43 GMT 2025","1452","","","","","","Checkout Overview Data Correctness",""
