"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Dec 16 23:18:23 GMT 2024","Mon Dec 16 23:18:24 GMT 2024","547","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Mon Dec 16 23:18:15 GMT 2024","Mon Dec 16 23:18:16 GMT 2024","1016","","","","","","Checkout Completion",""
"broken","Mon Dec 16 23:18:24 GMT 2024","Mon Dec 16 23:18:24 GMT 2024","573","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Mon Dec 16 23:18:24 GMT 2024","Mon Dec 16 23:18:25 GMT 2024","580","","","","","","Login as locked user",""
"passed","Mon Dec 16 23:18:25 GMT 2024","Mon Dec 16 23:18:26 GMT 2024","903","","","","","","Add Items to Cart",""
"passed","Mon Dec 16 23:18:17 GMT 2024","Mon Dec 16 23:18:22 GMT 2024","5588","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Mon Dec 16 23:18:16 GMT 2024","Mon Dec 16 23:18:17 GMT 2024","602","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Mon Dec 16 23:18:22 GMT 2024","Mon Dec 16 23:18:23 GMT 2024","626","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Mon Dec 16 23:18:14 GMT 2024","Mon Dec 16 23:18:15 GMT 2024","1178","","","","","","Checkout Overview Data Correctness",""
"broken","Mon Dec 16 23:18:23 GMT 2024","Mon Dec 16 23:18:23 GMT 2024","566","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Mon Dec 16 23:18:26 GMT 2024","Mon Dec 16 23:18:27 GMT 2024","1034","","","","","","Remove Items from Cart",""
