"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Dec 17 23:17:31 GMT 2024","Tue Dec 17 23:17:31 GMT 2024","539","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Tue Dec 17 23:17:32 GMT 2024","Tue Dec 17 23:17:33 GMT 2024","531","","","","","","Login as locked user",""
"broken","Tue Dec 17 23:17:23 GMT 2024","Tue Dec 17 23:17:24 GMT 2024","995","","","","","","Checkout Completion",""
"passed","Tue Dec 17 23:17:22 GMT 2024","Tue Dec 17 23:17:23 GMT 2024","1460","","","","","","Checkout Overview Data Correctness",""
"passed","Tue Dec 17 23:17:30 GMT 2024","Tue Dec 17 23:17:31 GMT 2024","568","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Tue Dec 17 23:17:34 GMT 2024","Tue Dec 17 23:17:35 GMT 2024","935","","","","","","Remove Items from Cart",""
"passed","Tue Dec 17 23:17:25 GMT 2024","Tue Dec 17 23:17:30 GMT 2024","5588","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Tue Dec 17 23:17:32 GMT 2024","Tue Dec 17 23:17:32 GMT 2024","523","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Tue Dec 17 23:17:33 GMT 2024","Tue Dec 17 23:17:34 GMT 2024","847","","","","","","Add Items to Cart",""
"broken","Tue Dec 17 23:17:31 GMT 2024","Tue Dec 17 23:17:32 GMT 2024","514","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Tue Dec 17 23:17:24 GMT 2024","Tue Dec 17 23:17:25 GMT 2024","575","","","","","","Login with valid credentials -- @1.1 ",""
