"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 05 23:16:33 GMT 2025","Sun Jan 05 23:16:34 GMT 2025","593","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Sun Jan 05 23:16:24 GMT 2025","Sun Jan 05 23:16:26 GMT 2025","1324","","","","","","Checkout Overview Data Correctness",""
"passed","Sun Jan 05 23:16:27 GMT 2025","Sun Jan 05 23:16:27 GMT 2025","618","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Sun Jan 05 23:16:37 GMT 2025","Sun Jan 05 23:16:38 GMT 2025","947","","","","","","Remove Items from Cart",""
"broken","Sun Jan 05 23:16:35 GMT 2025","Sun Jan 05 23:16:36 GMT 2025","530","","","","","","Login as locked user",""
"broken","Sun Jan 05 23:16:26 GMT 2025","Sun Jan 05 23:16:27 GMT 2025","980","","","","","","Checkout Completion",""
"passed","Sun Jan 05 23:16:36 GMT 2025","Sun Jan 05 23:16:37 GMT 2025","846","","","","","","Add Items to Cart",""
"broken","Sun Jan 05 23:16:34 GMT 2025","Sun Jan 05 23:16:35 GMT 2025","528","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Sun Jan 05 23:16:34 GMT 2025","Sun Jan 05 23:16:34 GMT 2025","537","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sun Jan 05 23:16:27 GMT 2025","Sun Jan 05 23:16:33 GMT 2025","5609","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Sun Jan 05 23:16:35 GMT 2025","Sun Jan 05 23:16:35 GMT 2025","538","","","","","","Login with invalid credentials -- @1.3 ",""
