"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Nov 03 23:19:11 GMT 2025","Mon Nov 03 23:19:12 GMT 2025","727","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Mon Nov 03 23:18:48 GMT 2025","Mon Nov 03 23:18:49 GMT 2025","995","","","","","","Checkout Completion",""
"failed","Mon Nov 03 23:19:14 GMT 2025","Mon Nov 03 23:19:20 GMT 2025","5882","","","","","","Add Items to Cart",""
"failed","Mon Nov 03 23:19:05 GMT 2025","Mon Nov 03 23:19:11 GMT 2025","5843","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Mon Nov 03 23:19:13 GMT 2025","Mon Nov 03 23:19:14 GMT 2025","747","","","","","","Login as locked user",""
"failed","Mon Nov 03 23:19:20 GMT 2025","Mon Nov 03 23:19:26 GMT 2025","5980","","","","","","Remove Items from Cart",""
"broken","Mon Nov 03 23:19:12 GMT 2025","Mon Nov 03 23:19:12 GMT 2025","752","","","","","","Login with invalid credentials -- @1.2 ",""
"failed","Mon Nov 03 23:18:54 GMT 2025","Mon Nov 03 23:19:05 GMT 2025","10761","","","","","","Login with valid credentials -- @1.2 ",""
"failed","Mon Nov 03 23:18:49 GMT 2025","Mon Nov 03 23:18:54 GMT 2025","5791","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Mon Nov 03 23:19:12 GMT 2025","Mon Nov 03 23:19:13 GMT 2025","717","","","","","","Login with invalid credentials -- @1.3 ",""
"failed","Mon Nov 03 23:18:39 GMT 2025","Mon Nov 03 23:18:48 GMT 2025","8282","","","","","","Checkout Overview Data Correctness",""
