"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 05 23:15:50 GMT 2025","Sun Oct 05 23:15:53 GMT 2025","3084","","","","","","Checkout Overview Data Correctness",""
"passed","Sun Oct 05 23:16:00 GMT 2025","Sun Oct 05 23:16:01 GMT 2025","629","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sun Oct 05 23:16:03 GMT 2025","Sun Oct 05 23:16:03 GMT 2025","584","","","","","","Login as locked user",""
"broken","Sun Oct 05 23:15:53 GMT 2025","Sun Oct 05 23:15:54 GMT 2025","1011","","","","","","Checkout Completion",""
"passed","Sun Oct 05 23:15:54 GMT 2025","Sun Oct 05 23:15:55 GMT 2025","620","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Sun Oct 05 23:16:02 GMT 2025","Sun Oct 05 23:16:02 GMT 2025","602","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Sun Oct 05 23:16:01 GMT 2025","Sun Oct 05 23:16:02 GMT 2025","611","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sun Oct 05 23:16:04 GMT 2025","Sun Oct 05 23:16:05 GMT 2025","966","","","","","","Remove Items from Cart",""
"broken","Sun Oct 05 23:16:02 GMT 2025","Sun Oct 05 23:16:03 GMT 2025","614","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Sun Oct 05 23:15:55 GMT 2025","Sun Oct 05 23:16:00 GMT 2025","5627","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sun Oct 05 23:16:03 GMT 2025","Sun Oct 05 23:16:04 GMT 2025","884","","","","","","Add Items to Cart",""
