"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 20 23:15:59 GMT 2025","Mon Jan 20 23:16:00 GMT 2025","599","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Mon Jan 20 23:16:02 GMT 2025","Mon Jan 20 23:16:03 GMT 2025","871","","","","","","Add Items to Cart",""
"passed","Mon Jan 20 23:16:03 GMT 2025","Mon Jan 20 23:16:04 GMT 2025","1026","","","","","","Remove Items from Cart",""
"broken","Mon Jan 20 23:16:02 GMT 2025","Mon Jan 20 23:16:02 GMT 2025","559","","","","","","Login as locked user",""
"broken","Mon Jan 20 23:16:01 GMT 2025","Mon Jan 20 23:16:02 GMT 2025","555","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Mon Jan 20 23:15:54 GMT 2025","Mon Jan 20 23:15:59 GMT 2025","5576","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Mon Jan 20 23:15:53 GMT 2025","Mon Jan 20 23:15:54 GMT 2025","567","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Mon Jan 20 23:15:51 GMT 2025","Mon Jan 20 23:15:52 GMT 2025","1179","","","","","","Checkout Overview Data Correctness",""
"broken","Mon Jan 20 23:16:01 GMT 2025","Mon Jan 20 23:16:01 GMT 2025","566","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Mon Jan 20 23:15:52 GMT 2025","Mon Jan 20 23:15:53 GMT 2025","1025","","","","","","Checkout Completion",""
"broken","Mon Jan 20 23:16:00 GMT 2025","Mon Jan 20 23:16:01 GMT 2025","540","","","","","","Login with invalid credentials -- @1.1 ",""
