"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jul 26 23:20:35 GMT 2025","Sat Jul 26 23:20:36 GMT 2025","670","","","","","","Login as locked user",""
"passed","Sat Jul 26 23:20:27 GMT 2025","Sat Jul 26 23:20:32 GMT 2025","5680","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sat Jul 26 23:20:24 GMT 2025","Sat Jul 26 23:20:25 GMT 2025","1542","","","","","","Checkout Overview Data Correctness",""
"passed","Sat Jul 26 23:20:32 GMT 2025","Sat Jul 26 23:20:33 GMT 2025","701","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Sat Jul 26 23:20:37 GMT 2025","Sat Jul 26 23:20:38 GMT 2025","1008","","","","","","Remove Items from Cart",""
"broken","Sat Jul 26 23:20:34 GMT 2025","Sat Jul 26 23:20:35 GMT 2025","664","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sat Jul 26 23:20:26 GMT 2025","Sat Jul 26 23:20:27 GMT 2025","687","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Sat Jul 26 23:20:25 GMT 2025","Sat Jul 26 23:20:26 GMT 2025","1032","","","","","","Checkout Completion",""
"broken","Sat Jul 26 23:20:33 GMT 2025","Sat Jul 26 23:20:34 GMT 2025","659","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Sat Jul 26 23:20:35 GMT 2025","Sat Jul 26 23:20:35 GMT 2025","646","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Sat Jul 26 23:20:36 GMT 2025","Sat Jul 26 23:20:37 GMT 2025","906","","","","","","Add Items to Cart",""
