"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Apr 25 23:18:05 GMT 2025","Fri Apr 25 23:18:05 GMT 2025","583","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Fri Apr 25 23:17:56 GMT 2025","Fri Apr 25 23:17:57 GMT 2025","1026","","","","","","Checkout Completion",""
"passed","Fri Apr 25 23:18:06 GMT 2025","Fri Apr 25 23:18:07 GMT 2025","859","","","","","","Add Items to Cart",""
"passed","Fri Apr 25 23:17:57 GMT 2025","Fri Apr 25 23:17:58 GMT 2025","657","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Fri Apr 25 23:18:03 GMT 2025","Fri Apr 25 23:18:04 GMT 2025","625","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Fri Apr 25 23:17:58 GMT 2025","Fri Apr 25 23:18:03 GMT 2025","5708","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Fri Apr 25 23:18:04 GMT 2025","Fri Apr 25 23:18:05 GMT 2025","586","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Fri Apr 25 23:18:06 GMT 2025","Fri Apr 25 23:18:06 GMT 2025","584","","","","","","Login as locked user",""
"passed","Fri Apr 25 23:18:07 GMT 2025","Fri Apr 25 23:18:08 GMT 2025","966","","","","","","Remove Items from Cart",""
"broken","Fri Apr 25 23:18:05 GMT 2025","Fri Apr 25 23:18:06 GMT 2025","581","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Fri Apr 25 23:17:55 GMT 2025","Fri Apr 25 23:17:56 GMT 2025","1299","","","","","","Checkout Overview Data Correctness",""
