"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 21 23:18:20 GMT 2025","Mon Apr 21 23:18:26 GMT 2025","5649","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Mon Apr 21 23:18:27 GMT 2025","Mon Apr 21 23:18:28 GMT 2025","634","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Mon Apr 21 23:18:27 GMT 2025","Mon Apr 21 23:18:27 GMT 2025","630","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Mon Apr 21 23:18:20 GMT 2025","Mon Apr 21 23:18:20 GMT 2025","648","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Mon Apr 21 23:18:26 GMT 2025","Mon Apr 21 23:18:27 GMT 2025","675","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Mon Apr 21 23:18:29 GMT 2025","Mon Apr 21 23:18:30 GMT 2025","977","","","","","","Add Items to Cart",""
"broken","Mon Apr 21 23:18:28 GMT 2025","Mon Apr 21 23:18:28 GMT 2025","631","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Mon Apr 21 23:18:19 GMT 2025","Mon Apr 21 23:18:20 GMT 2025","1016","","","","","","Checkout Completion",""
"passed","Mon Apr 21 23:18:17 GMT 2025","Mon Apr 21 23:18:19 GMT 2025","1518","","","","","","Checkout Overview Data Correctness",""
"passed","Mon Apr 21 23:18:30 GMT 2025","Mon Apr 21 23:18:31 GMT 2025","1029","","","","","","Remove Items from Cart",""
"broken","Mon Apr 21 23:18:28 GMT 2025","Mon Apr 21 23:18:29 GMT 2025","640","","","","","","Login as locked user",""
