"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jul 05 23:19:00 GMT 2025","Sat Jul 05 23:19:00 GMT 2025","634","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sat Jul 05 23:19:02 GMT 2025","Sat Jul 05 23:19:03 GMT 2025","1025","","","","","","Remove Items from Cart",""
"broken","Sat Jul 05 23:19:01 GMT 2025","Sat Jul 05 23:19:01 GMT 2025","631","","","","","","Login as locked user",""
"passed","Sat Jul 05 23:18:52 GMT 2025","Sat Jul 05 23:18:53 GMT 2025","657","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Sat Jul 05 23:19:00 GMT 2025","Sat Jul 05 23:19:01 GMT 2025","666","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Sat Jul 05 23:19:01 GMT 2025","Sat Jul 05 23:19:02 GMT 2025","953","","","","","","Add Items to Cart",""
"broken","Sat Jul 05 23:18:59 GMT 2025","Sat Jul 05 23:19:00 GMT 2025","632","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sat Jul 05 23:18:58 GMT 2025","Sat Jul 05 23:18:59 GMT 2025","694","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sat Jul 05 23:18:51 GMT 2025","Sat Jul 05 23:18:52 GMT 2025","1006","","","","","","Checkout Completion",""
"passed","Sat Jul 05 23:18:53 GMT 2025","Sat Jul 05 23:18:58 GMT 2025","5657","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sat Jul 05 23:18:50 GMT 2025","Sat Jul 05 23:18:51 GMT 2025","1311","","","","","","Checkout Overview Data Correctness",""
