"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue May 27 23:18:35 GMT 2025","Tue May 27 23:18:35 GMT 2025","618","","","","","","Login as locked user",""
"broken","Tue May 27 23:18:25 GMT 2025","Tue May 27 23:18:26 GMT 2025","1023","","","","","","Checkout Completion",""
"broken","Tue May 27 23:18:33 GMT 2025","Tue May 27 23:18:34 GMT 2025","618","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Tue May 27 23:18:32 GMT 2025","Tue May 27 23:18:33 GMT 2025","666","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Tue May 27 23:18:33 GMT 2025","Tue May 27 23:18:33 GMT 2025","627","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Tue May 27 23:18:36 GMT 2025","Tue May 27 23:18:37 GMT 2025","991","","","","","","Remove Items from Cart",""
"broken","Tue May 27 23:18:34 GMT 2025","Tue May 27 23:18:35 GMT 2025","615","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Tue May 27 23:18:35 GMT 2025","Tue May 27 23:18:36 GMT 2025","886","","","","","","Add Items to Cart",""
"passed","Tue May 27 23:18:26 GMT 2025","Tue May 27 23:18:32 GMT 2025","5684","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Tue May 27 23:18:26 GMT 2025","Tue May 27 23:18:26 GMT 2025","730","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Tue May 27 23:18:23 GMT 2025","Tue May 27 23:18:25 GMT 2025","1556","","","","","","Checkout Overview Data Correctness",""
