"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Mar 06 23:17:54 GMT 2025","Thu Mar 06 23:17:55 GMT 2025","616","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Thu Mar 06 23:17:57 GMT 2025","Thu Mar 06 23:17:58 GMT 2025","955","","","","","","Remove Items from Cart",""
"broken","Thu Mar 06 23:17:46 GMT 2025","Thu Mar 06 23:17:46 GMT 2025","972","","","","","","Checkout Completion",""
"passed","Thu Mar 06 23:17:47 GMT 2025","Thu Mar 06 23:17:53 GMT 2025","5630","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Thu Mar 06 23:17:55 GMT 2025","Thu Mar 06 23:17:55 GMT 2025","614","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Thu Mar 06 23:17:46 GMT 2025","Thu Mar 06 23:17:47 GMT 2025","631","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Thu Mar 06 23:17:56 GMT 2025","Thu Mar 06 23:17:57 GMT 2025","901","","","","","","Add Items to Cart",""
"broken","Thu Mar 06 23:17:55 GMT 2025","Thu Mar 06 23:17:56 GMT 2025","615","","","","","","Login as locked user",""
"passed","Thu Mar 06 23:17:44 GMT 2025","Thu Mar 06 23:17:46 GMT 2025","1403","","","","","","Checkout Overview Data Correctness",""
"passed","Thu Mar 06 23:17:53 GMT 2025","Thu Mar 06 23:17:53 GMT 2025","666","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Thu Mar 06 23:17:53 GMT 2025","Thu Mar 06 23:17:54 GMT 2025","606","","","","","","Login with invalid credentials -- @1.1 ",""
