"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Dec 01 23:17:44 GMT 2024","Sun Dec 01 23:17:44 GMT 2024","536","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Sun Dec 01 23:17:45 GMT 2024","Sun Dec 01 23:17:45 GMT 2024","848","","","","","","Add Items to Cart",""
"passed","Sun Dec 01 23:17:42 GMT 2024","Sun Dec 01 23:17:42 GMT 2024","576","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sun Dec 01 23:17:42 GMT 2024","Sun Dec 01 23:17:43 GMT 2024","520","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Sun Dec 01 23:17:44 GMT 2024","Sun Dec 01 23:17:45 GMT 2024","523","","","","","","Login as locked user",""
"broken","Sun Dec 01 23:17:35 GMT 2024","Sun Dec 01 23:17:36 GMT 2024","1026","","","","","","Checkout Completion",""
"passed","Sun Dec 01 23:17:36 GMT 2024","Sun Dec 01 23:17:42 GMT 2024","5592","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Sun Dec 01 23:17:43 GMT 2024","Sun Dec 01 23:17:43 GMT 2024","540","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sun Dec 01 23:17:45 GMT 2024","Sun Dec 01 23:17:46 GMT 2024","992","","","","","","Remove Items from Cart",""
"passed","Sun Dec 01 23:17:36 GMT 2024","Sun Dec 01 23:17:36 GMT 2024","570","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Sun Dec 01 23:17:34 GMT 2024","Sun Dec 01 23:17:35 GMT 2024","1142","","","","","","Checkout Overview Data Correctness",""
