"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 17 23:19:15 GMT 2025","Tue Jun 17 23:19:18 GMT 2025","3358","","","","","","Checkout Overview Data Correctness",""
"broken","Tue Jun 17 23:19:28 GMT 2025","Tue Jun 17 23:19:28 GMT 2025","659","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Tue Jun 17 23:19:20 GMT 2025","Tue Jun 17 23:19:25 GMT 2025","5687","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Tue Jun 17 23:19:28 GMT 2025","Tue Jun 17 23:19:29 GMT 2025","690","","","","","","Login as locked user",""
"broken","Tue Jun 17 23:19:27 GMT 2025","Tue Jun 17 23:19:28 GMT 2025","687","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Tue Jun 17 23:19:26 GMT 2025","Tue Jun 17 23:19:27 GMT 2025","679","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Tue Jun 17 23:19:25 GMT 2025","Tue Jun 17 23:19:26 GMT 2025","727","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Tue Jun 17 23:19:19 GMT 2025","Tue Jun 17 23:19:20 GMT 2025","692","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Tue Jun 17 23:19:18 GMT 2025","Tue Jun 17 23:19:19 GMT 2025","1105","","","","","","Checkout Completion",""
"passed","Tue Jun 17 23:19:30 GMT 2025","Tue Jun 17 23:19:31 GMT 2025","992","","","","","","Remove Items from Cart",""
"passed","Tue Jun 17 23:19:29 GMT 2025","Tue Jun 17 23:19:30 GMT 2025","1004","","","","","","Add Items to Cart",""
