"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 01 23:16:02 GMT 2025","Sat Feb 01 23:16:03 GMT 2025","998","","","","","","Remove Items from Cart",""
"passed","Sat Feb 01 23:15:49 GMT 2025","Sat Feb 01 23:15:51 GMT 2025","1583","","","","","","Checkout Overview Data Correctness",""
"broken","Sat Feb 01 23:16:00 GMT 2025","Sat Feb 01 23:16:01 GMT 2025","482","","","","","","Login as locked user",""
"broken","Sat Feb 01 23:15:59 GMT 2025","Sat Feb 01 23:15:59 GMT 2025","494","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Sat Feb 01 23:16:00 GMT 2025","Sat Feb 01 23:16:00 GMT 2025","479","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Sat Feb 01 23:15:51 GMT 2025","Sat Feb 01 23:15:52 GMT 2025","1513","","","","","","Checkout Completion",""
"passed","Sat Feb 01 23:15:58 GMT 2025","Sat Feb 01 23:15:59 GMT 2025","541","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Sat Feb 01 23:15:53 GMT 2025","Sat Feb 01 23:15:58 GMT 2025","5543","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sat Feb 01 23:15:52 GMT 2025","Sat Feb 01 23:15:53 GMT 2025","556","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Sat Feb 01 23:16:01 GMT 2025","Sat Feb 01 23:16:02 GMT 2025","828","","","","","","Add Items to Cart",""
"broken","Sat Feb 01 23:15:59 GMT 2025","Sat Feb 01 23:16:00 GMT 2025","482","","","","","","Login with invalid credentials -- @1.2 ",""
