"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 13 23:17:14 GMT 2025","Mon Oct 13 23:17:19 GMT 2025","5630","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Mon Oct 13 23:17:19 GMT 2025","Mon Oct 13 23:17:20 GMT 2025","614","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Mon Oct 13 23:17:20 GMT 2025","Mon Oct 13 23:17:20 GMT 2025","579","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Mon Oct 13 23:17:22 GMT 2025","Mon Oct 13 23:17:23 GMT 2025","849","","","","","","Add Items to Cart",""
"broken","Mon Oct 13 23:17:22 GMT 2025","Mon Oct 13 23:17:22 GMT 2025","559","","","","","","Login as locked user",""
"passed","Mon Oct 13 23:17:23 GMT 2025","Mon Oct 13 23:17:24 GMT 2025","881","","","","","","Remove Items from Cart",""
"broken","Mon Oct 13 23:17:21 GMT 2025","Mon Oct 13 23:17:22 GMT 2025","566","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Mon Oct 13 23:17:20 GMT 2025","Mon Oct 13 23:17:21 GMT 2025","567","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Mon Oct 13 23:17:08 GMT 2025","Mon Oct 13 23:17:11 GMT 2025","3077","","","","","","Checkout Overview Data Correctness",""
"broken","Mon Oct 13 23:17:11 GMT 2025","Mon Oct 13 23:17:13 GMT 2025","1676","","","","","","Checkout Completion",""
"passed","Mon Oct 13 23:17:13 GMT 2025","Mon Oct 13 23:17:14 GMT 2025","638","","","","","","Login with valid credentials -- @1.1 ",""
