"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Oct 14 23:17:58 GMT 2025","Tue Oct 14 23:17:59 GMT 2025","653","","","","","","Login as locked user",""
"passed","Tue Oct 14 23:17:50 GMT 2025","Tue Oct 14 23:17:56 GMT 2025","5722","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Tue Oct 14 23:17:49 GMT 2025","Tue Oct 14 23:17:50 GMT 2025","698","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Tue Oct 14 23:17:58 GMT 2025","Tue Oct 14 23:17:58 GMT 2025","645","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Tue Oct 14 23:17:57 GMT 2025","Tue Oct 14 23:17:58 GMT 2025","666","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Tue Oct 14 23:17:47 GMT 2025","Tue Oct 14 23:17:48 GMT 2025","1463","","","","","","Checkout Overview Data Correctness",""
"passed","Tue Oct 14 23:17:59 GMT 2025","Tue Oct 14 23:18:00 GMT 2025","1082","","","","","","Add Items to Cart",""
"broken","Tue Oct 14 23:17:48 GMT 2025","Tue Oct 14 23:17:49 GMT 2025","1132","","","","","","Checkout Completion",""
"broken","Tue Oct 14 23:17:57 GMT 2025","Tue Oct 14 23:17:57 GMT 2025","674","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Tue Oct 14 23:17:56 GMT 2025","Tue Oct 14 23:17:57 GMT 2025","718","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Tue Oct 14 23:18:00 GMT 2025","Tue Oct 14 23:18:01 GMT 2025","1131","","","","","","Remove Items from Cart",""
