"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Dec 14 23:17:28 GMT 2024","Sat Dec 14 23:17:29 GMT 2024","584","","","","","","Login as locked user",""
"passed","Sat Dec 14 23:17:26 GMT 2024","Sat Dec 14 23:17:27 GMT 2024","628","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Sat Dec 14 23:17:20 GMT 2024","Sat Dec 14 23:17:26 GMT 2024","5599","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Sat Dec 14 23:17:27 GMT 2024","Sat Dec 14 23:17:28 GMT 2024","595","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sat Dec 14 23:17:17 GMT 2024","Sat Dec 14 23:17:19 GMT 2024","1510","","","","","","Checkout Overview Data Correctness",""
"broken","Sat Dec 14 23:17:27 GMT 2024","Sat Dec 14 23:17:27 GMT 2024","584","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Sat Dec 14 23:17:19 GMT 2024","Sat Dec 14 23:17:20 GMT 2024","1048","","","","","","Checkout Completion",""
"passed","Sat Dec 14 23:17:29 GMT 2024","Sat Dec 14 23:17:30 GMT 2024","941","","","","","","Add Items to Cart",""
"passed","Sat Dec 14 23:17:20 GMT 2024","Sat Dec 14 23:17:20 GMT 2024","592","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Sat Dec 14 23:17:28 GMT 2024","Sat Dec 14 23:17:28 GMT 2024","601","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Sat Dec 14 23:17:30 GMT 2024","Sat Dec 14 23:17:31 GMT 2024","1018","","","","","","Remove Items from Cart",""
