"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Feb 20 23:17:50 GMT 2025","Thu Feb 20 23:17:50 GMT 2025","605","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Thu Feb 20 23:17:50 GMT 2025","Thu Feb 20 23:17:51 GMT 2025","595","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Thu Feb 20 23:17:43 GMT 2025","Thu Feb 20 23:17:48 GMT 2025","5613","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Thu Feb 20 23:17:51 GMT 2025","Thu Feb 20 23:17:52 GMT 2025","587","","","","","","Login as locked user",""
"passed","Thu Feb 20 23:17:42 GMT 2025","Thu Feb 20 23:17:43 GMT 2025","605","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Thu Feb 20 23:17:41 GMT 2025","Thu Feb 20 23:17:42 GMT 2025","1011","","","","","","Checkout Completion",""
"passed","Thu Feb 20 23:17:52 GMT 2025","Thu Feb 20 23:17:53 GMT 2025","882","","","","","","Add Items to Cart",""
"passed","Thu Feb 20 23:17:53 GMT 2025","Thu Feb 20 23:17:53 GMT 2025","947","","","","","","Remove Items from Cart",""
"broken","Thu Feb 20 23:17:49 GMT 2025","Thu Feb 20 23:17:50 GMT 2025","587","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu Feb 20 23:17:36 GMT 2025","Thu Feb 20 23:17:41 GMT 2025","4870","","","","","","Checkout Overview Data Correctness",""
"passed","Thu Feb 20 23:17:48 GMT 2025","Thu Feb 20 23:17:49 GMT 2025","799","","","","","","Login with valid credentials -- @1.3 ",""
