"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jul 31 23:21:37 GMT 2025","Thu Jul 31 23:21:38 GMT 2025","635","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Thu Jul 31 23:21:28 GMT 2025","Thu Jul 31 23:21:29 GMT 2025","1033","","","","","","Checkout Completion",""
"broken","Thu Jul 31 23:21:38 GMT 2025","Thu Jul 31 23:21:39 GMT 2025","636","","","","","","Login as locked user",""
"passed","Thu Jul 31 23:21:39 GMT 2025","Thu Jul 31 23:21:40 GMT 2025","840","","","","","","Add Items to Cart",""
"passed","Thu Jul 31 23:21:29 GMT 2025","Thu Jul 31 23:21:30 GMT 2025","679","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Thu Jul 31 23:21:36 GMT 2025","Thu Jul 31 23:21:37 GMT 2025","610","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu Jul 31 23:21:40 GMT 2025","Thu Jul 31 23:21:41 GMT 2025","1006","","","","","","Remove Items from Cart",""
"passed","Thu Jul 31 23:21:36 GMT 2025","Thu Jul 31 23:21:36 GMT 2025","691","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Thu Jul 31 23:21:38 GMT 2025","Thu Jul 31 23:21:38 GMT 2025","628","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Thu Jul 31 23:21:30 GMT 2025","Thu Jul 31 23:21:36 GMT 2025","5678","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Thu Jul 31 23:21:24 GMT 2025","Thu Jul 31 23:21:28 GMT 2025","3881","","","","","","Checkout Overview Data Correctness",""
