"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 24 23:18:21 GMT 2025","Fri Oct 24 23:18:25 GMT 2025","3422","","","","","","Checkout Overview Data Correctness",""
"passed","Fri Oct 24 23:18:36 GMT 2025","Fri Oct 24 23:18:37 GMT 2025","1055","","","","","","Remove Items from Cart",""
"broken","Fri Oct 24 23:18:33 GMT 2025","Fri Oct 24 23:18:34 GMT 2025","619","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Fri Oct 24 23:18:25 GMT 2025","Fri Oct 24 23:18:26 GMT 2025","1103","","","","","","Checkout Completion",""
"passed","Fri Oct 24 23:18:26 GMT 2025","Fri Oct 24 23:18:27 GMT 2025","614","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Fri Oct 24 23:18:35 GMT 2025","Fri Oct 24 23:18:36 GMT 2025","1004","","","","","","Add Items to Cart",""
"broken","Fri Oct 24 23:18:35 GMT 2025","Fri Oct 24 23:18:35 GMT 2025","616","","","","","","Login as locked user",""
"passed","Fri Oct 24 23:18:32 GMT 2025","Fri Oct 24 23:18:33 GMT 2025","672","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Fri Oct 24 23:18:34 GMT 2025","Fri Oct 24 23:18:34 GMT 2025","615","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Fri Oct 24 23:18:34 GMT 2025","Fri Oct 24 23:18:35 GMT 2025","614","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Fri Oct 24 23:18:27 GMT 2025","Fri Oct 24 23:18:32 GMT 2025","5647","","","","","","Login with valid credentials -- @1.2 ",""
