"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 27 23:18:03 GMT 2025","Mon Oct 27 23:18:09 GMT 2025","5633","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Mon Oct 27 23:18:12 GMT 2025","Mon Oct 27 23:18:12 GMT 2025","809","","","","","","Add Items to Cart",""
"passed","Mon Oct 27 23:18:12 GMT 2025","Mon Oct 27 23:18:13 GMT 2025","913","","","","","","Remove Items from Cart",""
"passed","Mon Oct 27 23:18:09 GMT 2025","Mon Oct 27 23:18:09 GMT 2025","621","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Mon Oct 27 23:18:02 GMT 2025","Mon Oct 27 23:18:03 GMT 2025","630","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Mon Oct 27 23:18:10 GMT 2025","Mon Oct 27 23:18:10 GMT 2025","587","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Mon Oct 27 23:18:01 GMT 2025","Mon Oct 27 23:18:02 GMT 2025","1082","","","","","","Checkout Completion",""
"broken","Mon Oct 27 23:18:10 GMT 2025","Mon Oct 27 23:18:11 GMT 2025","594","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Mon Oct 27 23:18:09 GMT 2025","Mon Oct 27 23:18:10 GMT 2025","576","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Mon Oct 27 23:18:11 GMT 2025","Mon Oct 27 23:18:12 GMT 2025","582","","","","","","Login as locked user",""
"passed","Mon Oct 27 23:17:58 GMT 2025","Mon Oct 27 23:18:01 GMT 2025","2943","","","","","","Checkout Overview Data Correctness",""
