"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Sep 19 23:17:04 GMT 2025","Fri Sep 19 23:17:05 GMT 2025","595","","","","","","Login as locked user",""
"passed","Fri Sep 19 23:16:54 GMT 2025","Fri Sep 19 23:16:55 GMT 2025","1170","","","","","","Checkout Overview Data Correctness",""
"broken","Fri Sep 19 23:17:04 GMT 2025","Fri Sep 19 23:17:04 GMT 2025","603","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Fri Sep 19 23:16:56 GMT 2025","Fri Sep 19 23:16:56 GMT 2025","635","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Fri Sep 19 23:16:56 GMT 2025","Fri Sep 19 23:17:02 GMT 2025","5634","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Fri Sep 19 23:17:05 GMT 2025","Fri Sep 19 23:17:06 GMT 2025","862","","","","","","Add Items to Cart",""
"broken","Fri Sep 19 23:16:55 GMT 2025","Fri Sep 19 23:16:56 GMT 2025","948","","","","","","Checkout Completion",""
"broken","Fri Sep 19 23:17:03 GMT 2025","Fri Sep 19 23:17:04 GMT 2025","583","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Fri Sep 19 23:17:02 GMT 2025","Fri Sep 19 23:17:03 GMT 2025","645","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Fri Sep 19 23:17:06 GMT 2025","Fri Sep 19 23:17:07 GMT 2025","932","","","","","","Remove Items from Cart",""
"broken","Fri Sep 19 23:17:03 GMT 2025","Fri Sep 19 23:17:03 GMT 2025","598","","","","","","Login with invalid credentials -- @1.1 ",""
