"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 28 23:19:18 GMT 2025","Wed May 28 23:19:19 GMT 2025","699","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Wed May 28 23:19:12 GMT 2025","Wed May 28 23:19:18 GMT 2025","5728","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Wed May 28 23:19:11 GMT 2025","Wed May 28 23:19:12 GMT 2025","674","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Wed May 28 23:19:19 GMT 2025","Wed May 28 23:19:20 GMT 2025","645","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Wed May 28 23:19:19 GMT 2025","Wed May 28 23:19:19 GMT 2025","655","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Wed May 28 23:19:10 GMT 2025","Wed May 28 23:19:11 GMT 2025","1028","","","","","","Checkout Completion",""
"broken","Wed May 28 23:19:20 GMT 2025","Wed May 28 23:19:21 GMT 2025","617","","","","","","Login as locked user",""
"passed","Wed May 28 23:19:09 GMT 2025","Wed May 28 23:19:10 GMT 2025","1284","","","","","","Checkout Overview Data Correctness",""
"passed","Wed May 28 23:19:22 GMT 2025","Wed May 28 23:19:23 GMT 2025","903","","","","","","Remove Items from Cart",""
"broken","Wed May 28 23:19:20 GMT 2025","Wed May 28 23:19:20 GMT 2025","633","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Wed May 28 23:19:21 GMT 2025","Wed May 28 23:19:22 GMT 2025","843","","","","","","Add Items to Cart",""
