"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 08 23:17:44 GMT 2025","Wed Oct 08 23:17:45 GMT 2025","682","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Wed Oct 08 23:17:38 GMT 2025","Wed Oct 08 23:17:38 GMT 2025","664","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Wed Oct 08 23:17:45 GMT 2025","Wed Oct 08 23:17:46 GMT 2025","630","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Wed Oct 08 23:17:48 GMT 2025","Wed Oct 08 23:17:48 GMT 2025","919","","","","","","Add Items to Cart",""
"broken","Wed Oct 08 23:17:47 GMT 2025","Wed Oct 08 23:17:48 GMT 2025","614","","","","","","Login as locked user",""
"broken","Wed Oct 08 23:17:46 GMT 2025","Wed Oct 08 23:17:46 GMT 2025","626","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Wed Oct 08 23:17:38 GMT 2025","Wed Oct 08 23:17:44 GMT 2025","5935","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Wed Oct 08 23:17:37 GMT 2025","Wed Oct 08 23:17:38 GMT 2025","988","","","","","","Checkout Completion",""
"passed","Wed Oct 08 23:17:34 GMT 2025","Wed Oct 08 23:17:37 GMT 2025","2926","","","","","","Checkout Overview Data Correctness",""
"passed","Wed Oct 08 23:17:48 GMT 2025","Wed Oct 08 23:17:50 GMT 2025","1110","","","","","","Remove Items from Cart",""
"broken","Wed Oct 08 23:17:46 GMT 2025","Wed Oct 08 23:17:47 GMT 2025","632","","","","","","Login with invalid credentials -- @1.3 ",""
