"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 13 23:20:46 GMT 2025","Sun Jul 13 23:20:47 GMT 2025","1226","","","","","","Checkout Overview Data Correctness",""
"passed","Sun Jul 13 23:20:58 GMT 2025","Sun Jul 13 23:20:58 GMT 2025","937","","","","","","Add Items to Cart",""
"broken","Sun Jul 13 23:20:55 GMT 2025","Sun Jul 13 23:20:56 GMT 2025","636","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sun Jul 13 23:20:54 GMT 2025","Sun Jul 13 23:20:55 GMT 2025","690","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sun Jul 13 23:20:56 GMT 2025","Sun Jul 13 23:20:57 GMT 2025","644","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Sun Jul 13 23:20:47 GMT 2025","Sun Jul 13 23:20:48 GMT 2025","976","","","","","","Checkout Completion",""
"broken","Sun Jul 13 23:20:56 GMT 2025","Sun Jul 13 23:20:56 GMT 2025","653","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sun Jul 13 23:20:49 GMT 2025","Sun Jul 13 23:20:54 GMT 2025","5672","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sun Jul 13 23:20:58 GMT 2025","Sun Jul 13 23:20:59 GMT 2025","945","","","","","","Remove Items from Cart",""
"broken","Sun Jul 13 23:20:57 GMT 2025","Sun Jul 13 23:20:58 GMT 2025","636","","","","","","Login as locked user",""
"passed","Sun Jul 13 23:20:48 GMT 2025","Sun Jul 13 23:20:49 GMT 2025","664","","","","","","Login with valid credentials -- @1.1 ",""
