"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 04 23:16:39 GMT 2025","Tue Feb 04 23:16:40 GMT 2025","1130","","","","","","Checkout Overview Data Correctness",""
"broken","Tue Feb 04 23:16:50 GMT 2025","Tue Feb 04 23:16:50 GMT 2025","553","","","","","","Login as locked user",""
"passed","Tue Feb 04 23:16:42 GMT 2025","Tue Feb 04 23:16:47 GMT 2025","5636","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Tue Feb 04 23:16:41 GMT 2025","Tue Feb 04 23:16:42 GMT 2025","672","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Tue Feb 04 23:16:48 GMT 2025","Tue Feb 04 23:16:48 GMT 2025","552","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Tue Feb 04 23:16:49 GMT 2025","Tue Feb 04 23:16:50 GMT 2025","546","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Tue Feb 04 23:16:47 GMT 2025","Tue Feb 04 23:16:48 GMT 2025","602","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Tue Feb 04 23:16:40 GMT 2025","Tue Feb 04 23:16:41 GMT 2025","952","","","","","","Checkout Completion",""
"passed","Tue Feb 04 23:16:50 GMT 2025","Tue Feb 04 23:16:51 GMT 2025","785","","","","","","Add Items to Cart",""
"passed","Tue Feb 04 23:16:51 GMT 2025","Tue Feb 04 23:16:52 GMT 2025","918","","","","","","Remove Items from Cart",""
"broken","Tue Feb 04 23:16:48 GMT 2025","Tue Feb 04 23:16:49 GMT 2025","550","","","","","","Login with invalid credentials -- @1.2 ",""
