"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 15 23:19:19 GMT 2025","Thu May 15 23:19:20 GMT 2025","900","","","","","","Remove Items from Cart",""
"passed","Thu May 15 23:19:06 GMT 2025","Thu May 15 23:19:08 GMT 2025","1835","","","","","","Checkout Overview Data Correctness",""
"passed","Thu May 15 23:19:18 GMT 2025","Thu May 15 23:19:19 GMT 2025","815","","","","","","Add Items to Cart",""
"passed","Thu May 15 23:19:09 GMT 2025","Thu May 15 23:19:09 GMT 2025","669","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Thu May 15 23:19:17 GMT 2025","Thu May 15 23:19:18 GMT 2025","853","","","","","","Login as locked user",""
"passed","Thu May 15 23:19:09 GMT 2025","Thu May 15 23:19:15 GMT 2025","5663","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Thu May 15 23:19:17 GMT 2025","Thu May 15 23:19:17 GMT 2025","596","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Thu May 15 23:19:15 GMT 2025","Thu May 15 23:19:16 GMT 2025","654","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Thu May 15 23:19:16 GMT 2025","Thu May 15 23:19:16 GMT 2025","611","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Thu May 15 23:19:08 GMT 2025","Thu May 15 23:19:09 GMT 2025","1032","","","","","","Checkout Completion",""
"broken","Thu May 15 23:19:16 GMT 2025","Thu May 15 23:19:17 GMT 2025","614","","","","","","Login with invalid credentials -- @1.2 ",""
