"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jul 10 23:20:06 GMT 2025","Thu Jul 10 23:20:07 GMT 2025","1068","","","","","","Checkout Completion",""
"passed","Thu Jul 10 23:20:07 GMT 2025","Thu Jul 10 23:20:13 GMT 2025","5669","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Thu Jul 10 23:20:14 GMT 2025","Thu Jul 10 23:20:14 GMT 2025","596","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu Jul 10 23:20:17 GMT 2025","Thu Jul 10 23:20:18 GMT 2025","960","","","","","","Remove Items from Cart",""
"passed","Thu Jul 10 23:20:04 GMT 2025","Thu Jul 10 23:20:06 GMT 2025","1796","","","","","","Checkout Overview Data Correctness",""
"broken","Thu Jul 10 23:20:15 GMT 2025","Thu Jul 10 23:20:16 GMT 2025","599","","","","","","Login as locked user",""
"broken","Thu Jul 10 23:20:14 GMT 2025","Thu Jul 10 23:20:15 GMT 2025","599","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Thu Jul 10 23:20:13 GMT 2025","Thu Jul 10 23:20:14 GMT 2025","631","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Thu Jul 10 23:20:16 GMT 2025","Thu Jul 10 23:20:17 GMT 2025","806","","","","","","Add Items to Cart",""
"passed","Thu Jul 10 23:20:07 GMT 2025","Thu Jul 10 23:20:07 GMT 2025","663","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Thu Jul 10 23:20:15 GMT 2025","Thu Jul 10 23:20:15 GMT 2025","600","","","","","","Login with invalid credentials -- @1.3 ",""
