"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Sep 11 23:17:52 GMT 2025","Thu Sep 11 23:17:53 GMT 2025","1191","","","","","","Checkout Completion",""
"passed","Thu Sep 11 23:17:49 GMT 2025","Thu Sep 11 23:17:52 GMT 2025","2649","","","","","","Checkout Overview Data Correctness",""
"passed","Thu Sep 11 23:17:54 GMT 2025","Thu Sep 11 23:18:00 GMT 2025","5654","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Thu Sep 11 23:18:02 GMT 2025","Thu Sep 11 23:18:03 GMT 2025","603","","","","","","Login as locked user",""
"broken","Thu Sep 11 23:18:01 GMT 2025","Thu Sep 11 23:18:02 GMT 2025","613","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Thu Sep 11 23:18:00 GMT 2025","Thu Sep 11 23:18:00 GMT 2025","659","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Thu Sep 11 23:18:00 GMT 2025","Thu Sep 11 23:18:01 GMT 2025","606","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu Sep 11 23:18:03 GMT 2025","Thu Sep 11 23:18:04 GMT 2025","952","","","","","","Add Items to Cart",""
"passed","Thu Sep 11 23:18:04 GMT 2025","Thu Sep 11 23:18:05 GMT 2025","992","","","","","","Remove Items from Cart",""
"passed","Thu Sep 11 23:17:53 GMT 2025","Thu Sep 11 23:17:54 GMT 2025","662","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Thu Sep 11 23:18:01 GMT 2025","Thu Sep 11 23:18:01 GMT 2025","600","","","","","","Login with invalid credentials -- @1.2 ",""
