"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 05 23:19:10 GMT 2025","Wed Mar 05 23:19:15 GMT 2025","5638","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Wed Mar 05 23:19:08 GMT 2025","Wed Mar 05 23:19:09 GMT 2025","1068","","","","","","Checkout Completion",""
"broken","Wed Mar 05 23:19:18 GMT 2025","Wed Mar 05 23:19:19 GMT 2025","585","","","","","","Login as locked user",""
"passed","Wed Mar 05 23:19:15 GMT 2025","Wed Mar 05 23:19:16 GMT 2025","630","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Wed Mar 05 23:19:06 GMT 2025","Wed Mar 05 23:19:08 GMT 2025","1879","","","","","","Checkout Overview Data Correctness",""
"passed","Wed Mar 05 23:19:19 GMT 2025","Wed Mar 05 23:19:19 GMT 2025","815","","","","","","Add Items to Cart",""
"broken","Wed Mar 05 23:19:16 GMT 2025","Wed Mar 05 23:19:17 GMT 2025","578","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Wed Mar 05 23:19:19 GMT 2025","Wed Mar 05 23:19:20 GMT 2025","884","","","","","","Remove Items from Cart",""
"broken","Wed Mar 05 23:19:17 GMT 2025","Wed Mar 05 23:19:18 GMT 2025","882","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Wed Mar 05 23:19:09 GMT 2025","Wed Mar 05 23:19:10 GMT 2025","640","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Wed Mar 05 23:19:18 GMT 2025","Wed Mar 05 23:19:18 GMT 2025","580","","","","","","Login with invalid credentials -- @1.3 ",""
