"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Apr 24 23:18:30 GMT 2025","Thu Apr 24 23:18:30 GMT 2025","572","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Thu Apr 24 23:18:29 GMT 2025","Thu Apr 24 23:18:30 GMT 2025","588","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Thu Apr 24 23:18:22 GMT 2025","Thu Apr 24 23:18:28 GMT 2025","5644","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Thu Apr 24 23:18:29 GMT 2025","Thu Apr 24 23:18:29 GMT 2025","579","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu Apr 24 23:18:32 GMT 2025","Thu Apr 24 23:18:33 GMT 2025","944","","","","","","Remove Items from Cart",""
"broken","Thu Apr 24 23:18:30 GMT 2025","Thu Apr 24 23:18:31 GMT 2025","586","","","","","","Login as locked user",""
"passed","Thu Apr 24 23:18:31 GMT 2025","Thu Apr 24 23:18:32 GMT 2025","807","","","","","","Add Items to Cart",""
"passed","Thu Apr 24 23:18:28 GMT 2025","Thu Apr 24 23:18:29 GMT 2025","626","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Thu Apr 24 23:18:22 GMT 2025","Thu Apr 24 23:18:22 GMT 2025","635","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Thu Apr 24 23:18:19 GMT 2025","Thu Apr 24 23:18:21 GMT 2025","1353","","","","","","Checkout Overview Data Correctness",""
"broken","Thu Apr 24 23:18:21 GMT 2025","Thu Apr 24 23:18:22 GMT 2025","969","","","","","","Checkout Completion",""
