"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Mar 10 23:17:59 GMT 2025","Mon Mar 10 23:18:00 GMT 2025","979","","","","","","Checkout Completion",""
"passed","Mon Mar 10 23:17:53 GMT 2025","Mon Mar 10 23:17:59 GMT 2025","6321","","","","","","Checkout Overview Data Correctness",""
"broken","Mon Mar 10 23:18:07 GMT 2025","Mon Mar 10 23:18:08 GMT 2025","551","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Mon Mar 10 23:18:08 GMT 2025","Mon Mar 10 23:18:09 GMT 2025","554","","","","","","Login as locked user",""
"passed","Mon Mar 10 23:18:00 GMT 2025","Mon Mar 10 23:18:00 GMT 2025","611","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Mon Mar 10 23:18:07 GMT 2025","Mon Mar 10 23:18:07 GMT 2025","560","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Mon Mar 10 23:18:10 GMT 2025","Mon Mar 10 23:18:11 GMT 2025","884","","","","","","Remove Items from Cart",""
"passed","Mon Mar 10 23:18:06 GMT 2025","Mon Mar 10 23:18:07 GMT 2025","601","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Mon Mar 10 23:18:00 GMT 2025","Mon Mar 10 23:18:06 GMT 2025","5617","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Mon Mar 10 23:18:09 GMT 2025","Mon Mar 10 23:18:10 GMT 2025","818","","","","","","Add Items to Cart",""
"broken","Mon Mar 10 23:18:08 GMT 2025","Mon Mar 10 23:18:08 GMT 2025","545","","","","","","Login with invalid credentials -- @1.3 ",""
