"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 02 23:16:09 GMT 2025","Sun Feb 02 23:16:09 GMT 2025","828","","","","","","Add Items to Cart",""
"broken","Sun Feb 02 23:15:59 GMT 2025","Sun Feb 02 23:16:00 GMT 2025","992","","","","","","Checkout Completion",""
"broken","Sun Feb 02 23:16:08 GMT 2025","Sun Feb 02 23:16:09 GMT 2025","535","","","","","","Login as locked user",""
"passed","Sun Feb 02 23:16:00 GMT 2025","Sun Feb 02 23:16:06 GMT 2025","5606","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sun Feb 02 23:16:00 GMT 2025","Sun Feb 02 23:16:00 GMT 2025","592","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Sun Feb 02 23:16:07 GMT 2025","Sun Feb 02 23:16:08 GMT 2025","545","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Sun Feb 02 23:16:06 GMT 2025","Sun Feb 02 23:16:07 GMT 2025","547","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sun Feb 02 23:16:09 GMT 2025","Sun Feb 02 23:16:10 GMT 2025","950","","","","","","Remove Items from Cart",""
"passed","Sun Feb 02 23:15:57 GMT 2025","Sun Feb 02 23:15:59 GMT 2025","1208","","","","","","Checkout Overview Data Correctness",""
"passed","Sun Feb 02 23:16:06 GMT 2025","Sun Feb 02 23:16:06 GMT 2025","576","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sun Feb 02 23:16:08 GMT 2025","Sun Feb 02 23:16:08 GMT 2025","534","","","","","","Login with invalid credentials -- @1.3 ",""
