"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 27 23:19:11 GMT 2025","Thu Mar 27 23:19:12 GMT 2025","626","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Thu Mar 27 23:19:21 GMT 2025","Thu Mar 27 23:19:22 GMT 2025","970","","","","","","Remove Items from Cart",""
"passed","Thu Mar 27 23:19:21 GMT 2025","Thu Mar 27 23:19:21 GMT 2025","844","","","","","","Add Items to Cart",""
"passed","Thu Mar 27 23:19:12 GMT 2025","Thu Mar 27 23:19:18 GMT 2025","5626","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Thu Mar 27 23:19:10 GMT 2025","Thu Mar 27 23:19:11 GMT 2025","958","","","","","","Checkout Completion",""
"passed","Thu Mar 27 23:19:09 GMT 2025","Thu Mar 27 23:19:10 GMT 2025","1562","","","","","","Checkout Overview Data Correctness",""
"broken","Thu Mar 27 23:19:20 GMT 2025","Thu Mar 27 23:19:21 GMT 2025","624","","","","","","Login as locked user",""
"passed","Thu Mar 27 23:19:18 GMT 2025","Thu Mar 27 23:19:18 GMT 2025","668","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Thu Mar 27 23:19:18 GMT 2025","Thu Mar 27 23:19:19 GMT 2025","621","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Thu Mar 27 23:19:19 GMT 2025","Thu Mar 27 23:19:19 GMT 2025","610","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Thu Mar 27 23:19:19 GMT 2025","Thu Mar 27 23:19:20 GMT 2025","601","","","","","","Login with invalid credentials -- @1.3 ",""
