"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 07 23:21:50 GMT 2025","Thu Aug 07 23:21:54 GMT 2025","3633","","","","","","Checkout Overview Data Correctness",""
"broken","Thu Aug 07 23:22:03 GMT 2025","Thu Aug 07 23:22:04 GMT 2025","685","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Thu Aug 07 23:21:54 GMT 2025","Thu Aug 07 23:21:55 GMT 2025","1205","","","","","","Checkout Completion",""
"broken","Thu Aug 07 23:22:04 GMT 2025","Thu Aug 07 23:22:04 GMT 2025","680","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Thu Aug 07 23:22:02 GMT 2025","Thu Aug 07 23:22:03 GMT 2025","683","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu Aug 07 23:22:05 GMT 2025","Thu Aug 07 23:22:06 GMT 2025","990","","","","","","Add Items to Cart",""
"passed","Thu Aug 07 23:21:55 GMT 2025","Thu Aug 07 23:21:56 GMT 2025","731","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Thu Aug 07 23:22:04 GMT 2025","Thu Aug 07 23:22:05 GMT 2025","666","","","","","","Login as locked user",""
"passed","Thu Aug 07 23:21:56 GMT 2025","Thu Aug 07 23:22:02 GMT 2025","5729","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Thu Aug 07 23:22:02 GMT 2025","Thu Aug 07 23:22:02 GMT 2025","784","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Thu Aug 07 23:22:06 GMT 2025","Thu Aug 07 23:22:07 GMT 2025","1101","","","","","","Remove Items from Cart",""
