"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 03 23:19:42 GMT 2025","Thu Apr 03 23:19:48 GMT 2025","5889","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Thu Apr 03 23:19:51 GMT 2025","Thu Apr 03 23:19:51 GMT 2025","568","","","","","","Login as locked user",""
"broken","Thu Apr 03 23:19:49 GMT 2025","Thu Apr 03 23:19:49 GMT 2025","566","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu Apr 03 23:19:48 GMT 2025","Thu Apr 03 23:19:49 GMT 2025","624","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Thu Apr 03 23:19:49 GMT 2025","Thu Apr 03 23:19:50 GMT 2025","583","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Thu Apr 03 23:19:51 GMT 2025","Thu Apr 03 23:19:52 GMT 2025","889","","","","","","Add Items to Cart",""
"passed","Thu Apr 03 23:19:37 GMT 2025","Thu Apr 03 23:19:40 GMT 2025","3059","","","","","","Checkout Overview Data Correctness",""
"broken","Thu Apr 03 23:19:40 GMT 2025","Thu Apr 03 23:19:41 GMT 2025","1034","","","","","","Checkout Completion",""
"passed","Thu Apr 03 23:19:52 GMT 2025","Thu Apr 03 23:19:53 GMT 2025","987","","","","","","Remove Items from Cart",""
"broken","Thu Apr 03 23:19:50 GMT 2025","Thu Apr 03 23:19:51 GMT 2025","565","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Thu Apr 03 23:19:41 GMT 2025","Thu Apr 03 23:19:42 GMT 2025","1163","","","","","","Login with valid credentials -- @1.1 ",""
