"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Feb 13 23:17:47 GMT 2025","Thu Feb 13 23:17:47 GMT 2025","702","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Thu Feb 13 23:17:36 GMT 2025","Thu Feb 13 23:17:37 GMT 2025","1854","","","","","","Checkout Overview Data Correctness",""
"passed","Thu Feb 13 23:17:48 GMT 2025","Thu Feb 13 23:17:49 GMT 2025","901","","","","","","Add Items to Cart",""
"broken","Thu Feb 13 23:17:47 GMT 2025","Thu Feb 13 23:17:48 GMT 2025","598","","","","","","Login as locked user",""
"passed","Thu Feb 13 23:17:45 GMT 2025","Thu Feb 13 23:17:45 GMT 2025","652","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Thu Feb 13 23:17:38 GMT 2025","Thu Feb 13 23:17:39 GMT 2025","604","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Thu Feb 13 23:17:46 GMT 2025","Thu Feb 13 23:17:47 GMT 2025","596","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Thu Feb 13 23:17:49 GMT 2025","Thu Feb 13 23:17:50 GMT 2025","917","","","","","","Remove Items from Cart",""
"passed","Thu Feb 13 23:17:39 GMT 2025","Thu Feb 13 23:17:45 GMT 2025","5627","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Thu Feb 13 23:17:37 GMT 2025","Thu Feb 13 23:17:38 GMT 2025","994","","","","","","Checkout Completion",""
"broken","Thu Feb 13 23:17:45 GMT 2025","Thu Feb 13 23:17:46 GMT 2025","621","","","","","","Login with invalid credentials -- @1.1 ",""
