"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Apr 27 23:19:48 GMT 2025","Sun Apr 27 23:19:49 GMT 2025","585","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sun Apr 27 23:19:40 GMT 2025","Sun Apr 27 23:19:41 GMT 2025","653","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Sun Apr 27 23:19:47 GMT 2025","Sun Apr 27 23:19:47 GMT 2025","631","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Sun Apr 27 23:19:41 GMT 2025","Sun Apr 27 23:19:47 GMT 2025","5709","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Sun Apr 27 23:19:39 GMT 2025","Sun Apr 27 23:19:40 GMT 2025","1008","","","","","","Checkout Completion",""
"broken","Sun Apr 27 23:19:49 GMT 2025","Sun Apr 27 23:19:49 GMT 2025","582","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Sun Apr 27 23:19:47 GMT 2025","Sun Apr 27 23:19:48 GMT 2025","589","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sun Apr 27 23:19:51 GMT 2025","Sun Apr 27 23:19:52 GMT 2025","1016","","","","","","Remove Items from Cart",""
"passed","Sun Apr 27 23:19:38 GMT 2025","Sun Apr 27 23:19:39 GMT 2025","1423","","","","","","Checkout Overview Data Correctness",""
"passed","Sun Apr 27 23:19:50 GMT 2025","Sun Apr 27 23:19:51 GMT 2025","891","","","","","","Add Items to Cart",""
"broken","Sun Apr 27 23:19:49 GMT 2025","Sun Apr 27 23:19:50 GMT 2025","585","","","","","","Login as locked user",""
