"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Mar 16 23:17:49 GMT 2025","Sun Mar 16 23:17:49 GMT 2025","585","","","","","","Login as locked user",""
"passed","Sun Mar 16 23:17:46 GMT 2025","Sun Mar 16 23:17:47 GMT 2025","640","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sun Mar 16 23:17:48 GMT 2025","Sun Mar 16 23:17:49 GMT 2025","568","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Sun Mar 16 23:17:48 GMT 2025","Sun Mar 16 23:17:48 GMT 2025","583","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sun Mar 16 23:17:34 GMT 2025","Sun Mar 16 23:17:38 GMT 2025","3862","","","","","","Checkout Overview Data Correctness",""
"passed","Sun Mar 16 23:17:41 GMT 2025","Sun Mar 16 23:17:46 GMT 2025","5644","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sun Mar 16 23:17:50 GMT 2025","Sun Mar 16 23:17:51 GMT 2025","1012","","","","","","Remove Items from Cart",""
"passed","Sun Mar 16 23:17:49 GMT 2025","Sun Mar 16 23:17:50 GMT 2025","947","","","","","","Add Items to Cart",""
"broken","Sun Mar 16 23:17:47 GMT 2025","Sun Mar 16 23:17:48 GMT 2025","595","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Sun Mar 16 23:17:38 GMT 2025","Sun Mar 16 23:17:40 GMT 2025","2254","","","","","","Checkout Completion",""
"passed","Sun Mar 16 23:17:40 GMT 2025","Sun Mar 16 23:17:41 GMT 2025","654","","","","","","Login with valid credentials -- @1.1 ",""
