"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 30 23:18:28 GMT 2025","Thu Oct 30 23:18:34 GMT 2025","5745","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Thu Oct 30 23:18:35 GMT 2025","Thu Oct 30 23:18:36 GMT 2025","661","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Thu Oct 30 23:18:36 GMT 2025","Thu Oct 30 23:18:37 GMT 2025","652","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Thu Oct 30 23:18:23 GMT 2025","Thu Oct 30 23:18:26 GMT 2025","2852","","","","","","Checkout Overview Data Correctness",""
"broken","Thu Oct 30 23:18:35 GMT 2025","Thu Oct 30 23:18:35 GMT 2025","657","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu Oct 30 23:18:38 GMT 2025","Thu Oct 30 23:18:39 GMT 2025","1080","","","","","","Remove Items from Cart",""
"broken","Thu Oct 30 23:18:26 GMT 2025","Thu Oct 30 23:18:27 GMT 2025","1204","","","","","","Checkout Completion",""
"passed","Thu Oct 30 23:18:34 GMT 2025","Thu Oct 30 23:18:35 GMT 2025","724","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Thu Oct 30 23:18:37 GMT 2025","Thu Oct 30 23:18:37 GMT 2025","651","","","","","","Login as locked user",""
"passed","Thu Oct 30 23:18:27 GMT 2025","Thu Oct 30 23:18:28 GMT 2025","708","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Thu Oct 30 23:18:37 GMT 2025","Thu Oct 30 23:18:38 GMT 2025","938","","","","","","Add Items to Cart",""
