"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Nov 28 23:18:21 GMT 2024","Thu Nov 28 23:18:22 GMT 2024","569","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu Nov 28 23:18:23 GMT 2024","Thu Nov 28 23:18:24 GMT 2024","868","","","","","","Add Items to Cart",""
"passed","Thu Nov 28 23:18:15 GMT 2024","Thu Nov 28 23:18:20 GMT 2024","5605","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Thu Nov 28 23:18:24 GMT 2024","Thu Nov 28 23:18:25 GMT 2024","957","","","","","","Remove Items from Cart",""
"broken","Thu Nov 28 23:18:23 GMT 2024","Thu Nov 28 23:18:23 GMT 2024","539","","","","","","Login as locked user",""
"broken","Thu Nov 28 23:18:13 GMT 2024","Thu Nov 28 23:18:14 GMT 2024","983","","","","","","Checkout Completion",""
"passed","Thu Nov 28 23:18:20 GMT 2024","Thu Nov 28 23:18:21 GMT 2024","631","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Thu Nov 28 23:18:22 GMT 2024","Thu Nov 28 23:18:23 GMT 2024","586","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Thu Nov 28 23:18:12 GMT 2024","Thu Nov 28 23:18:13 GMT 2024","1148","","","","","","Checkout Overview Data Correctness",""
"passed","Thu Nov 28 23:18:14 GMT 2024","Thu Nov 28 23:18:15 GMT 2024","582","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Thu Nov 28 23:18:22 GMT 2024","Thu Nov 28 23:18:22 GMT 2024","588","","","","","","Login with invalid credentials -- @1.2 ",""
