"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Aug 12 23:20:18 GMT 2025","Tue Aug 12 23:20:18 GMT 2025","648","","","","","","Login as locked user",""
"passed","Tue Aug 12 23:20:09 GMT 2025","Tue Aug 12 23:20:09 GMT 2025","652","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Tue Aug 12 23:20:08 GMT 2025","Tue Aug 12 23:20:09 GMT 2025","1004","","","","","","Checkout Completion",""
"passed","Tue Aug 12 23:20:02 GMT 2025","Tue Aug 12 23:20:08 GMT 2025","5858","","","","","","Checkout Overview Data Correctness",""
"passed","Tue Aug 12 23:20:09 GMT 2025","Tue Aug 12 23:20:15 GMT 2025","5680","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Tue Aug 12 23:20:19 GMT 2025","Tue Aug 12 23:20:20 GMT 2025","1023","","","","","","Remove Items from Cart",""
"passed","Tue Aug 12 23:20:18 GMT 2025","Tue Aug 12 23:20:19 GMT 2025","916","","","","","","Add Items to Cart",""
"passed","Tue Aug 12 23:20:15 GMT 2025","Tue Aug 12 23:20:16 GMT 2025","720","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Tue Aug 12 23:20:17 GMT 2025","Tue Aug 12 23:20:18 GMT 2025","652","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Tue Aug 12 23:20:16 GMT 2025","Tue Aug 12 23:20:17 GMT 2025","658","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Tue Aug 12 23:20:17 GMT 2025","Tue Aug 12 23:20:17 GMT 2025","627","","","","","","Login with invalid credentials -- @1.2 ",""
