"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Aug 01 23:21:38 GMT 2025","Fri Aug 01 23:21:39 GMT 2025","639","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Fri Aug 01 23:21:40 GMT 2025","Fri Aug 01 23:21:41 GMT 2025","616","","","","","","Login as locked user",""
"passed","Fri Aug 01 23:21:42 GMT 2025","Fri Aug 01 23:21:43 GMT 2025","1021","","","","","","Remove Items from Cart",""
"passed","Fri Aug 01 23:21:31 GMT 2025","Fri Aug 01 23:21:32 GMT 2025","670","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Fri Aug 01 23:21:40 GMT 2025","Fri Aug 01 23:21:40 GMT 2025","635","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Fri Aug 01 23:21:32 GMT 2025","Fri Aug 01 23:21:38 GMT 2025","5696","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Fri Aug 01 23:21:28 GMT 2025","Fri Aug 01 23:21:30 GMT 2025","1902","","","","","","Checkout Overview Data Correctness",""
"broken","Fri Aug 01 23:21:30 GMT 2025","Fri Aug 01 23:21:31 GMT 2025","1188","","","","","","Checkout Completion",""
"passed","Fri Aug 01 23:21:38 GMT 2025","Fri Aug 01 23:21:38 GMT 2025","665","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Fri Aug 01 23:21:39 GMT 2025","Fri Aug 01 23:21:40 GMT 2025","615","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Fri Aug 01 23:21:41 GMT 2025","Fri Aug 01 23:21:42 GMT 2025","937","","","","","","Add Items to Cart",""
