"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jun 25 23:19:51 GMT 2025","Wed Jun 25 23:19:52 GMT 2025","621","","","","","","Login as locked user",""
"broken","Wed Jun 25 23:19:50 GMT 2025","Wed Jun 25 23:19:51 GMT 2025","613","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Wed Jun 25 23:19:42 GMT 2025","Wed Jun 25 23:19:43 GMT 2025","676","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Wed Jun 25 23:19:49 GMT 2025","Wed Jun 25 23:19:50 GMT 2025","608","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Wed Jun 25 23:19:53 GMT 2025","Wed Jun 25 23:19:53 GMT 2025","943","","","","","","Remove Items from Cart",""
"passed","Wed Jun 25 23:19:52 GMT 2025","Wed Jun 25 23:19:53 GMT 2025","820","","","","","","Add Items to Cart",""
"passed","Wed Jun 25 23:19:49 GMT 2025","Wed Jun 25 23:19:49 GMT 2025","649","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Wed Jun 25 23:19:50 GMT 2025","Wed Jun 25 23:19:50 GMT 2025","617","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Wed Jun 25 23:19:43 GMT 2025","Wed Jun 25 23:19:49 GMT 2025","5667","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Wed Jun 25 23:19:40 GMT 2025","Wed Jun 25 23:19:41 GMT 2025","1449","","","","","","Checkout Overview Data Correctness",""
"broken","Wed Jun 25 23:19:41 GMT 2025","Wed Jun 25 23:19:42 GMT 2025","1071","","","","","","Checkout Completion",""
