"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Feb 27 23:17:43 GMT 2025","Thu Feb 27 23:17:44 GMT 2025","631","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Thu Feb 27 23:17:46 GMT 2025","Thu Feb 27 23:17:47 GMT 2025","997","","","","","","Remove Items from Cart",""
"passed","Thu Feb 27 23:17:45 GMT 2025","Thu Feb 27 23:17:46 GMT 2025","862","","","","","","Add Items to Cart",""
"passed","Thu Feb 27 23:17:33 GMT 2025","Thu Feb 27 23:17:34 GMT 2025","1356","","","","","","Checkout Overview Data Correctness",""
"passed","Thu Feb 27 23:17:36 GMT 2025","Thu Feb 27 23:17:42 GMT 2025","5650","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Thu Feb 27 23:17:36 GMT 2025","Thu Feb 27 23:17:36 GMT 2025","633","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Thu Feb 27 23:17:44 GMT 2025","Thu Feb 27 23:17:44 GMT 2025","620","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Thu Feb 27 23:17:34 GMT 2025","Thu Feb 27 23:17:36 GMT 2025","1072","","","","","","Checkout Completion",""
"broken","Thu Feb 27 23:17:42 GMT 2025","Thu Feb 27 23:17:43 GMT 2025","619","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu Feb 27 23:17:42 GMT 2025","Thu Feb 27 23:17:42 GMT 2025","676","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Thu Feb 27 23:17:44 GMT 2025","Thu Feb 27 23:17:45 GMT 2025","611","","","","","","Login as locked user",""
