"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 18 23:16:00 GMT 2025","Sat Jan 18 23:16:01 GMT 2025","572","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Sat Jan 18 23:16:08 GMT 2025","Sat Jan 18 23:16:09 GMT 2025","543","","","","","","Login as locked user",""
"broken","Sat Jan 18 23:16:08 GMT 2025","Sat Jan 18 23:16:08 GMT 2025","572","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Sat Jan 18 23:15:58 GMT 2025","Sat Jan 18 23:15:59 GMT 2025","1433","","","","","","Checkout Overview Data Correctness",""
"broken","Sat Jan 18 23:15:59 GMT 2025","Sat Jan 18 23:16:00 GMT 2025","949","","","","","","Checkout Completion",""
"passed","Sat Jan 18 23:16:06 GMT 2025","Sat Jan 18 23:16:07 GMT 2025","601","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sat Jan 18 23:16:07 GMT 2025","Sat Jan 18 23:16:08 GMT 2025","567","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sat Jan 18 23:16:10 GMT 2025","Sat Jan 18 23:16:11 GMT 2025","896","","","","","","Remove Items from Cart",""
"broken","Sat Jan 18 23:16:07 GMT 2025","Sat Jan 18 23:16:07 GMT 2025","565","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sat Jan 18 23:16:01 GMT 2025","Sat Jan 18 23:16:06 GMT 2025","5585","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sat Jan 18 23:16:09 GMT 2025","Sat Jan 18 23:16:10 GMT 2025","826","","","","","","Add Items to Cart",""
