"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Oct 06 23:17:41 GMT 2025","Mon Oct 06 23:17:42 GMT 2025","601","","","","","","Login as locked user",""
"passed","Mon Oct 06 23:17:32 GMT 2025","Mon Oct 06 23:17:33 GMT 2025","662","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Mon Oct 06 23:17:33 GMT 2025","Mon Oct 06 23:17:39 GMT 2025","5655","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Mon Oct 06 23:17:40 GMT 2025","Mon Oct 06 23:17:41 GMT 2025","582","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Mon Oct 06 23:17:40 GMT 2025","Mon Oct 06 23:17:40 GMT 2025","583","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Mon Oct 06 23:17:39 GMT 2025","Mon Oct 06 23:17:39 GMT 2025","641","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Mon Oct 06 23:17:28 GMT 2025","Mon Oct 06 23:17:31 GMT 2025","3047","","","","","","Checkout Overview Data Correctness",""
"broken","Mon Oct 06 23:17:39 GMT 2025","Mon Oct 06 23:17:40 GMT 2025","584","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Mon Oct 06 23:17:42 GMT 2025","Mon Oct 06 23:17:43 GMT 2025","1001","","","","","","Remove Items from Cart",""
"broken","Mon Oct 06 23:17:31 GMT 2025","Mon Oct 06 23:17:32 GMT 2025","1031","","","","","","Checkout Completion",""
"passed","Mon Oct 06 23:17:42 GMT 2025","Mon Oct 06 23:17:42 GMT 2025","884","","","","","","Add Items to Cart",""
