"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jun 21 23:19:13 GMT 2025","Sat Jun 21 23:19:13 GMT 2025","670","","","","","","Login as locked user",""
"passed","Sat Jun 21 23:19:10 GMT 2025","Sat Jun 21 23:19:11 GMT 2025","691","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sat Jun 21 23:19:12 GMT 2025","Sat Jun 21 23:19:13 GMT 2025","633","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Sat Jun 21 23:19:11 GMT 2025","Sat Jun 21 23:19:11 GMT 2025","658","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sat Jun 21 23:19:03 GMT 2025","Sat Jun 21 23:19:04 GMT 2025","668","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Sat Jun 21 23:19:01 GMT 2025","Sat Jun 21 23:19:02 GMT 2025","1775","","","","","","Checkout Overview Data Correctness",""
"passed","Sat Jun 21 23:19:04 GMT 2025","Sat Jun 21 23:19:10 GMT 2025","5999","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sat Jun 21 23:19:13 GMT 2025","Sat Jun 21 23:19:14 GMT 2025","906","","","","","","Add Items to Cart",""
"broken","Sat Jun 21 23:19:11 GMT 2025","Sat Jun 21 23:19:12 GMT 2025","663","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Sat Jun 21 23:19:02 GMT 2025","Sat Jun 21 23:19:03 GMT 2025","1018","","","","","","Checkout Completion",""
"passed","Sat Jun 21 23:19:14 GMT 2025","Sat Jun 21 23:19:15 GMT 2025","984","","","","","","Remove Items from Cart",""
