"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 16 23:16:58 GMT 2025","Thu Oct 16 23:16:59 GMT 2025","986","","","","","","Add Items to Cart",""
"passed","Thu Oct 16 23:16:48 GMT 2025","Thu Oct 16 23:16:49 GMT 2025","645","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Thu Oct 16 23:16:49 GMT 2025","Thu Oct 16 23:16:55 GMT 2025","5660","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Thu Oct 16 23:16:55 GMT 2025","Thu Oct 16 23:16:56 GMT 2025","645","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu Oct 16 23:16:55 GMT 2025","Thu Oct 16 23:16:55 GMT 2025","677","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Thu Oct 16 23:16:57 GMT 2025","Thu Oct 16 23:16:57 GMT 2025","611","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Thu Oct 16 23:16:57 GMT 2025","Thu Oct 16 23:16:58 GMT 2025","627","","","","","","Login as locked user",""
"passed","Thu Oct 16 23:16:44 GMT 2025","Thu Oct 16 23:16:47 GMT 2025","3364","","","","","","Checkout Overview Data Correctness",""
"broken","Thu Oct 16 23:16:47 GMT 2025","Thu Oct 16 23:16:48 GMT 2025","1134","","","","","","Checkout Completion",""
"broken","Thu Oct 16 23:16:56 GMT 2025","Thu Oct 16 23:16:56 GMT 2025","630","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Thu Oct 16 23:16:59 GMT 2025","Thu Oct 16 23:17:00 GMT 2025","1088","","","","","","Remove Items from Cart",""
