"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 28 23:22:26 GMT 2025","Mon Jul 28 23:22:32 GMT 2025","5676","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Mon Jul 28 23:22:35 GMT 2025","Mon Jul 28 23:22:36 GMT 2025","936","","","","","","Add Items to Cart",""
"passed","Mon Jul 28 23:22:26 GMT 2025","Mon Jul 28 23:22:26 GMT 2025","691","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Mon Jul 28 23:22:33 GMT 2025","Mon Jul 28 23:22:33 GMT 2025","631","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Mon Jul 28 23:22:33 GMT 2025","Mon Jul 28 23:22:34 GMT 2025","634","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Mon Jul 28 23:22:35 GMT 2025","Mon Jul 28 23:22:35 GMT 2025","632","","","","","","Login as locked user",""
"broken","Mon Jul 28 23:22:34 GMT 2025","Mon Jul 28 23:22:35 GMT 2025","630","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Mon Jul 28 23:22:24 GMT 2025","Mon Jul 28 23:22:26 GMT 2025","1197","","","","","","Checkout Completion",""
"passed","Mon Jul 28 23:22:36 GMT 2025","Mon Jul 28 23:22:37 GMT 2025","1045","","","","","","Remove Items from Cart",""
"passed","Mon Jul 28 23:22:21 GMT 2025","Mon Jul 28 23:22:24 GMT 2025","3698","","","","","","Checkout Overview Data Correctness",""
"passed","Mon Jul 28 23:22:32 GMT 2025","Mon Jul 28 23:22:33 GMT 2025","680","","","","","","Login with valid credentials -- @1.3 ",""
