"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 09 23:20:12 GMT 2025","Sat Aug 09 23:20:18 GMT 2025","5682","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sat Aug 09 23:20:12 GMT 2025","Sat Aug 09 23:20:12 GMT 2025","680","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Sat Aug 09 23:20:11 GMT 2025","Sat Aug 09 23:20:12 GMT 2025","1071","","","","","","Checkout Completion",""
"passed","Sat Aug 09 23:20:07 GMT 2025","Sat Aug 09 23:20:11 GMT 2025","3561","","","","","","Checkout Overview Data Correctness",""
"passed","Sat Aug 09 23:20:18 GMT 2025","Sat Aug 09 23:20:19 GMT 2025","669","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sat Aug 09 23:20:21 GMT 2025","Sat Aug 09 23:20:22 GMT 2025","611","","","","","","Login as locked user",""
"passed","Sat Aug 09 23:20:22 GMT 2025","Sat Aug 09 23:20:23 GMT 2025","913","","","","","","Remove Items from Cart",""
"broken","Sat Aug 09 23:20:20 GMT 2025","Sat Aug 09 23:20:21 GMT 2025","863","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Sat Aug 09 23:20:19 GMT 2025","Sat Aug 09 23:20:19 GMT 2025","623","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sat Aug 09 23:20:22 GMT 2025","Sat Aug 09 23:20:22 GMT 2025","839","","","","","","Add Items to Cart",""
"broken","Sat Aug 09 23:20:19 GMT 2025","Sat Aug 09 23:20:20 GMT 2025","638","","","","","","Login with invalid credentials -- @1.2 ",""
