"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 19 23:17:46 GMT 2025","Sun Oct 19 23:17:52 GMT 2025","5663","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Sun Oct 19 23:17:54 GMT 2025","Sun Oct 19 23:17:54 GMT 2025","632","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Sun Oct 19 23:17:52 GMT 2025","Sun Oct 19 23:17:52 GMT 2025","675","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sun Oct 19 23:17:54 GMT 2025","Sun Oct 19 23:17:55 GMT 2025","632","","","","","","Login as locked user",""
"passed","Sun Oct 19 23:17:45 GMT 2025","Sun Oct 19 23:17:46 GMT 2025","654","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Sun Oct 19 23:17:53 GMT 2025","Sun Oct 19 23:17:54 GMT 2025","636","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sun Oct 19 23:17:42 GMT 2025","Sun Oct 19 23:17:44 GMT 2025","2816","","","","","","Checkout Overview Data Correctness",""
"passed","Sun Oct 19 23:17:55 GMT 2025","Sun Oct 19 23:17:56 GMT 2025","973","","","","","","Add Items to Cart",""
"broken","Sun Oct 19 23:17:44 GMT 2025","Sun Oct 19 23:17:45 GMT 2025","1046","","","","","","Checkout Completion",""
"passed","Sun Oct 19 23:17:56 GMT 2025","Sun Oct 19 23:17:57 GMT 2025","1046","","","","","","Remove Items from Cart",""
"broken","Sun Oct 19 23:17:52 GMT 2025","Sun Oct 19 23:17:53 GMT 2025","650","","","","","","Login with invalid credentials -- @1.1 ",""
