"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 18 23:17:29 GMT 2024","Mon Nov 18 23:17:30 GMT 2024","1088","","","","","","Checkout Overview Data Correctness",""
"broken","Mon Nov 18 23:17:38 GMT 2024","Mon Nov 18 23:17:39 GMT 2024","584","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Mon Nov 18 23:17:41 GMT 2024","Mon Nov 18 23:17:41 GMT 2024","843","","","","","","Add Items to Cart",""
"broken","Mon Nov 18 23:17:39 GMT 2024","Mon Nov 18 23:17:40 GMT 2024","584","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Mon Nov 18 23:17:39 GMT 2024","Mon Nov 18 23:17:39 GMT 2024","576","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Mon Nov 18 23:17:40 GMT 2024","Mon Nov 18 23:17:41 GMT 2024","588","","","","","","Login as locked user",""
"passed","Mon Nov 18 23:17:38 GMT 2024","Mon Nov 18 23:17:38 GMT 2024","631","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Mon Nov 18 23:17:32 GMT 2024","Mon Nov 18 23:17:38 GMT 2024","5659","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Mon Nov 18 23:17:30 GMT 2024","Mon Nov 18 23:17:31 GMT 2024","996","","","","","","Checkout Completion",""
"passed","Mon Nov 18 23:17:41 GMT 2024","Mon Nov 18 23:17:42 GMT 2024","912","","","","","","Remove Items from Cart",""
"passed","Mon Nov 18 23:17:31 GMT 2024","Mon Nov 18 23:17:32 GMT 2024","629","","","","","","Login with valid credentials -- @1.1 ",""
